candle_begin_time,open,high,low,close,volume,SMA,EMA,BB_MID,BB_UPPER,BB_LOWER,RSI,CCI,VADER_Compound,TextBlob_Polarity,FinBERT_Label,CryptoBERT_Label
2020/12/9,18324.11,18639.57,17650,18541.28,79585.5538,18907.87,18751.86369,18907.87,19709.68748,18106.05252,43.98536563,-117.774097,0.087783333,0.083333333,0,-0.666666667
2020/12/10,18541.29,18557.32,17911.12,18254.63,52890.67509,18729.264,18586.11912,18729.264,19629.64695,17828.88105,38.19143275,-78.40064555,-0.0235375,0.060416667,-0.125,-0.25
2020/12/11,18254.81,18292.73,17572.33,18036.53,72610.72426,18464.69,18402.92275,18464.69,19237.30832,17692.07168,33.93951706,-92.91309146,0.065228571,0.256565657,0.142857143,-0.428571429
2020/12/12,18036.53,18948.66,18020.7,18808.69,49519.97843,18393.048,18538.1785,18393.048,18918.97429,17867.12171,55.74422558,81.17067979,0,0,0,0
2020/12/13,18808.69,19411,18711.12,19174.99,56560.82174,18563.224,18750.449,18563.224,19367.02973,17759.41827,62.98836002,134.7315811,-0.4019,0,0,-1
2020/12/14,19174.99,19349,19000,19273.14,47257.20129,18709.596,18924.67933,18709.596,19691.02554,17728.16646,64.91206204,91.82295,0.311725,0.220454545,0.375,-0.5
2020/12/15,19273.69,19570,19050,19426.43,61834.36601,18943.956,19091.92956,18943.956,19938.43629,17949.47571,68.14441374,74.85429379,-0.13372,-0.106666667,-0.2,0.2
2020/12/16,19426.43,21560,19278.6,21335.52,114306.3356,19603.754,19839.79304,19603.754,21382.68137,17824.82663,86.9128561,166.6666667,0.072828571,-0.019480519,0.285714286,-0.142857143
2020/12/17,21335.52,23800,21230,22797.16,184882.4767,20401.448,20825.58202,20401.448,23277.53767,17525.35833,91.63147968,136.7778714,0.0581,0.171875,0.25,-0.75
2020/12/18,22797.15,23285.18,22350,23107.39,79646.13432,21187.928,21586.18468,21187.928,24420.88747,17954.96853,92.36210931,90.39356906,0.1626875,0.025852273,0.125,-0.75
2020/12/19,23107.39,24171.47,22750,23821.61,86045.06468,22097.622,22331.32646,22097.622,25221.3615,18973.8825,93.89579381,80.86271884,0,0,0,-1
2020/12/20,23821.6,24295,23060,23455.52,76690.14569,22903.44,22706.05764,22903.44,24614.36785,21192.51215,83.19260504,74.94728411,0,0,0,0
2020/12/21,23455.54,24102.77,21815,22719.71,88030.29724,23180.278,22710.60842,23180.278,24005.5197,22355.0363,64.67146952,-41.80488891,-0.117016667,0.063636364,0.166666667,-0.333333333
2020/12/22,22719.88,23837.1,22353.4,23810.79,87033.12616,23383.004,23077.33562,23383.004,24229.90738,22536.10062,74.99133972,16.27994745,-0.49306,0.02,-0.6,0.2
2020/12/23,23810.79,24100,22600,23232.76,119047.2597,23408.078,23129.14374,23408.078,24227.84544,22588.31056,62.83614332,-10.22758613,0.11155,0.175,0.25,-0.5
2020/12/24,23232.39,23794.43,22703.42,23729.2,69013.83425,23389.596,23329.1625,23389.596,24174.66976,22604.52224,68.34454745,39.60918967,-0.05935,0.1,0,0.5
2020/12/25,23728.99,24789.86,23433.6,24712.47,79519.94357,23640.986,23790.265,23640.986,24967.66336,22314.30864,76.84247746,166.6666667,0.091066667,0.11,0.333333333,-0.333333333
2020/12/26,24712.47,26867.03,24500,26493.39,97806.51339,24395.722,24691.30666,24395.722,26700.39863,22091.04537,85.59658318,147.3206234,0,0,0,-1
2020/12/27,26493.4,28422,25700,26281.66,148455.5862,24889.896,25221.42444,24889.896,27517.89828,22261.89372,81.04369559,105.1371762,0,0,0,-1
2020/12/28,26281.54,27500,26101,27079.41,79721.7425,25659.226,25840.75296,25659.226,28144.62714,23173.82486,84.84114031,73.32838292,0.1702,0.108333333,0,-0.5
2020/12/29,27079.42,27410,25880,27385,69411.59261,26390.386,26355.50197,26390.386,28245.50742,24535.26458,86.16794454,57.92855921,0.1098,0.166666667,0.166666667,0.333333333
2020/12/30,27385,28996,27320,28875.54,95356.05783,27223,27195.51465,27223,29055.20136,25390.79864,90.98094467,166.6666667,-0.115975,0.0625,0.25,-0.5
2020/12/31,28875.55,29300,27850,28923.63,75508.50515,27709.048,27771.5531,27709.048,29782.65368,25635.44232,91.10575751,95.47235003,-0.17962,0.05,0,0.2
2021/1/1,28923.63,29600,28624.57,29331.69,54182.92501,28319.054,28291.59873,28319.054,30132.293,26505.815,92.24418398,87.38448935,0.3182,0.218181818,0,-1
2021/1/2,29331.7,33300,28946.53,32178.33,129993.8734,29338.838,29587.17582,29338.838,32471.54182,26206.13418,96.33490466,151.3721158,0,0,0,-1
2021/1/3,32176.45,34778.11,31962.99,33000.05,120957.5668,30461.848,30724.80055,30461.848,33988.71909,26934.97691,96.92090372,117.4882177,0,0,0,-1
2021/1/4,33000.05,33600,28130,31988.71,140899.8857,31084.482,31146.1037,31084.482,34361.68735,27807.27665,77.7870558,21.49832868,0,0,0,-0.333333333
2021/1/5,31989.75,34360,29900,33949.53,116049.997,32089.662,32080.57913,32089.662,35176.71602,29002.60798,84.97550606,68.30060725,-0.002166667,-0.067592593,-0.166666667,1
2021/1/6,33949.53,36939.21,33288,36769.36,127139.2013,33577.196,33643.50609,33577.196,37057.62758,30096.76442,90.50125048,146.9680443,-0.02054,-0.05,0,-0.6
2021/1/7,36769.36,40365,36300,39432.28,132825.7004,35027.986,35573.09739,35027.986,40464.38035,29591.59165,93.37672228,127.4552822,0.03905,0.116785038,0.25,-0.5
2021/1/8,39432.48,41950,36500,40582.81,139789.9575,36544.538,37243.00159,36544.538,43005.92329,30083.15271,94.30740713,93.89683589,-0.054471429,0.179004329,0,-0.428571429
2021/1/9,40586.96,41380,38720,40088.22,75785.97968,38164.44,38191.40773,38164.44,43133.83238,33195.04762,87.68646721,70.89280257,-0.5719,0,-1,1
2021/1/10,40088.22,41350,35111.11,38150.02,118209.5445,39004.538,38177.61182,39004.538,41772.13538,36236.94062,65.24757206,-14.08012307,0,0,0,0
2021/1/11,38150.02,38264.74,30420,35404.47,251156.1383,38731.56,37253.23121,38731.56,42437.38008,35025.73992,44.90182407,-163.723635,0.00902,0.1,0.2,-0.2
2021/1/12,35410.37,36628,32531,34051.24,133948.152,37655.352,36185.90081,37655.352,42777.04286,32533.66114,37.66567741,-87.60352931,0.031877778,0.063131313,0.333333333,-0.333333333
2021/1/13,34049.15,37850,32380,37371.38,124477.9149,37013.066,36581.06054,37013.066,41230.8967,32795.2353,58.28360279,-26.12566104,-0.041766667,0.036111111,-0.222222222,0.111111111
2021/1/14,37371.38,40100,36701.23,39144.5,102950.3894,36824.322,37435.54036,36824.322,40527.93505,33120.70895,65.82878717,92.32142191,0.0542625,0.1625,0,-0.5
2021/1/15,39145.21,39747.76,34408,36742.22,118300.9209,36542.762,37204.43357,36542.762,40006.72764,33078.79636,50.39299986,41.87362231,0.12085,0.1875,0.25,-0.25
2021/1/16,36737.43,37950,35357.8,35994.98,86348.43151,36660.864,36801.28238,36660.864,39999.53901,33322.18899,46.18247146,-1.836990566,-0.3182,0,-1,1
2021/1/17,35994.98,36852.5,33850,35828.61,80157.72738,37016.338,36477.05825,37016.338,39413.69304,34618.98296,45.13296487,-87.26045305,0,0,0,0
2021/1/18,35824.99,37469.83,34800,36631.27,70698.11875,36868.316,36528.46217,36868.316,39251.05542,34485.57658,51.74609518,-37.95309146,-0.1486,0.135757576,-0.2,-0.6
2021/1/19,36622.46,37850,35844.06,35891.49,79611.30777,36217.714,36316.13811,36217.714,36994.1518,35441.2762,45.4367559,34.01165061,-0.23724,-0.17,0,-0.6
2021/1/20,35901.94,36415.31,33400,35468.23,89368.42292,35962.916,36033.50208,35962.916,36719.52908,35206.30292,41.79241942,-109.1502271,0.16294,0.039772727,-0.2,-0.6
2021/1/21,35468.23,35600,30071,30850.13,135004.0767,34933.946,34305.71138,34933.946,39087.13614,30780.75586,19.95913708,-165.1549518,-0.109033333,0.053030303,-0.333333333,0
2021/1/22,30851.99,33826.53,28850,32945.17,142971.684,34357.258,33852.19759,34357.258,38651.73785,30062.77815,38.25205628,-88.60337327,0.06568,0.10030303,0.6,-0.2
2021/1/23,32950,33456,31390.16,32078,64595.28768,33446.604,33260.79839,33446.604,37338.19796,29555.01004,34.2071365,-48.42867464,0,0,0,0
2021/1/24,32078,33071,30900,32259.9,57978.03797,32720.286,32927.1656,32720.286,35782.79988,29657.77212,35.98212224,-43.84259299,0,0,0,0
2021/1/25,32259.45,34875,31910,32254.2,88499.22692,32077.48,32702.84373,32077.48,33440.94067,30714.01933,35.94413862,162.4230507,-0.056666667,0.097632576,0,-0.666666667
2021/1/26,32254.19,32921.88,30837.37,32467.77,84972.20691,32401.008,32624.48582,32401.008,32998.58154,31803.43446,38.96190708,-41.31389284,-0.031733333,0.07037037,-0.333333333,0.333333333
2021/1/27,32464.01,32557.29,29241.72,30366.15,95911.96171,31885.204,31871.70721,31885.204,33424.19942,30346.20858,24.66729185,-166.6666667,-0.189433333,0.158333333,-0.166666667,0
2021/1/28,30362.19,33783.98,29842.1,33364.86,92621.14562,32142.576,32369.42481,32142.576,34098.4172,30186.7348,54.46437918,36.15767121,0.239214286,0.225793651,0.285714286,-0.428571429
2021/1/29,33368.18,38531.9,31915.4,34252.2,231827.0056,32541.036,32997.01654,32541.036,35137.11614,29944.95586,60.27613472,141.6390564,0.131675,0.0625,0.125,-0.5
2021/1/30,34246.28,34933,32825,34262.88,84889.68134,32942.772,33418.97103,32942.772,35841.05465,30044.48935,60.35226644,60.7380519,0,0,0,0
2021/1/31,34262.89,34342.69,32171.67,33092.98,68742.28038,33067.814,33310.30735,33067.814,35927.01822,30208.60978,47.80669677,9.4159533,0,0,0,0
2021/2/1,33092.97,34717.27,32296.16,33526.37,82718.27688,33699.858,33382.32823,33699.858,34651.78157,32747.93443,52.38958175,-7.465461953,-0.013583333,0.091369048,0,-0.666666667
2021/2/2,33517.09,35984.33,33418,35466.24,78056.65988,34120.134,34076.96549,34120.134,35734.42524,32505.84276,68.0740974,86.22422885,0.068,0.163636364,0.8,-1
2021/2/3,35472.71,37662.63,35362.38,37618.87,80784.33366,34793.468,35257.60033,34793.468,38044.83559,31542.10041,78.08728069,140.3547662,-0.01314,0.22,0.2,-1
2021/2/4,37620.26,38708.27,36161.95,36936.66,92080.7359,35328.224,35817.28688,35328.224,38916.6685,31739.7795,69.45737494,91.78720743,0.3343,0.252777778,0.166666667,-1
2021/2/5,36936.65,38310.12,36570,38290.24,66681.33428,36367.676,36641.60459,36367.676,39770.15606,32965.19594,76.02799047,75.19570117,-0.11148,0.1,0,-0.2
2021/2/6,38289.32,40955.51,38215.94,39186.94,98757.31118,37499.79,37490.04973,37499.79,40019.7753,34979.8047,79.65274624,136.8081256,0,-0.041666667,0.5,0
2021/2/7,39181.01,39700,37351,38795.69,84363.67976,38165.68,37925.26315,38165.68,39781.82136,36549.53864,73.58431089,49.97529723,0,0,0,0
2021/2/8,38795.69,46794.45,37988.89,46374.87,138597.5369,39916.88,40741.79877,39916.88,46551.52743,33282.23257,90.71445836,163.0508771,0.14402,0.203636364,0.2,-0.6
2021/2/9,46374.86,48142.19,44961.09,46420.42,115499.8617,41813.632,42634.67251,41813.632,49320.91719,34306.34681,90.75947488,113.0500757,0.076025,0.043560606,0,-0.5
2021/2/10,46420.42,47310,43727,44807.58,97154.1822,43117.1,43358.97501,43117.1,49958.35445,36275.84555,74.72533926,58.0890343,-0.124875,0.125,0,-0.5
2021/2/11,44807.58,48678.9,43994.02,47969.51,89561.08145,44873.614,44895.82001,44873.614,51272.14327,38475.08473,82.36163675,73.61460047,-0.119757143,0.107142857,0,-0.428571429
2021/2/12,47968.66,48985.8,46125,47287.6,85870.0357,46571.996,45693.08,46571.996,48696.16779,44447.82421,76.15864064,84.70961507,-0.263244444,0.081228956,0,0.111111111
2021/2/13,47298.15,48150,46202.53,47153.69,63768.0974,46727.76,46179.95,46727.76,48885.22691,44570.29309,74.77623312,55.21252098,0,0,0,0
2021/2/14,47156.78,49707.43,47014.17,48577.79,73735.47553,47159.234,46979.23,47159.234,49722.92406,44595.54394,79.67952957,119.7932842,-0.1531,0,0,-1
2021/2/15,48580.47,49010.92,45570.79,47911.1,79398.15678,47779.938,47289.85333,47779.938,48809.22594,46750.65006,71.54132413,1.456327674,0.022057143,0.073051948,-0.142857143,-0.428571429
2021/2/16,47911.1,50689.18,47003.62,49133.45,88813.2663,48012.726,47904.38556,48012.726,49522.53341,46502.91859,76.9393512,110.311115,0,0.022348485,0,-0.5
2021/2/17,49133.45,52618.74,48947,52119.71,85743.63782,48979.148,49309.4937,48979.148,52387.49663,45570.79937,85.39767655,149.8940184,0.0055,0.10625,0,-0.5
2021/2/18,52117.67,52530,50901.9,51552.6,60758.04695,49858.93,50057.1958,49858.93,53198.54997,46519.31003,78.55774763,92.86728979,-0.08808,0.015,0,-0.6
2021/2/19,51552.61,56368,50710.2,55906,79659.77802,51324.572,52006.7972,51324.572,56847.36336,45801.78064,87.87585774,119.3253442,-0.055671429,-0.078950216,-0.285714286,-1
2021/2/20,55906,57700.46,53863.93,55841.19,80948.20531,52910.59,53284.92813,52910.59,58148.70508,47672.47492,87.17091716,106.3105343,-0.0258,0.168181818,-1,1
2021/2/21,55841.19,58352.8,55477.59,57408.57,58166.70851,54565.614,54659.47542,54565.614,59175.7617,49955.4663,89.67484499,99.02377156,0,0,0,0
2021/2/22,57412.35,57508.47,47622,54087.67,134019.4349,54959.206,54468.87362,54959.206,58963.02798,50955.38402,59.11665806,-53.44568779,-0.151633333,0.108333333,-0.333333333,0.333333333
2021/2/23,54087.67,54183.59,44892.56,48891,169375.0251,54426.886,52609.58241,54426.886,60349.01905,48504.75295,35.4723613,-140.7117926,-0.096442857,0.157142857,0.142857143,0.142857143
2021/2/24,48891,51374.99,46988.69,49676.2,91881.20925,53180.926,51631.78827,53180.926,59901.56481,46460.28719,40.0044726,-83.05196875,-0.017955556,0.124242424,0,-0.333333333
2021/2/25,49676.21,52041.73,46674.34,47073.73,83310.67312,51427.434,50112.43552,51427.434,58980.2295,43874.6385,30.98756372,-66.9664722,-0.0785,0.066071429,-0.142857143,0.142857143
2021/2/26,47073.73,48424.11,44106.78,46276.87,109423.2007,49201.094,48833.91368,49201.094,54662.02964,43740.15836,28.52659875,-134.6800238,0.042671429,0.210714286,0.142857143,-0.428571429
2021/2/27,46276.88,48394,45000,46106.43,66060.83429,47604.846,47924.75245,47604.846,50466.39166,44743.30034,27.93347879,-77.40323478,0,0,-1,1
2021/2/28,46103.67,46638.46,43000,45135.66,83055.36904,46853.778,46995.05497,46853.778,49933.74244,43773.81356,24.33167981,-99.5382931,0,0,0,0
2021/3/1,45134.11,49790,44950.53,49587.03,85086.11165,46835.944,47859.04665,46835.944,49850.6727,43821.2153,56.48904347,69.54510774,0.0951,-0.02,0,-0.6
2021/3/2,49595.76,50200,47047.6,48440.65,64221.06214,47109.328,48052.91443,47109.328,50396.34264,43822.31336,49.69093029,96.25306584,0.071716667,-0.010714286,0.166666667,-0.333333333
2021/3/3,48436.61,52640,48100.71,50349.37,81035.91371,47923.828,48818.39962,47923.828,51923.16956,43924.48644,59.76772475,112.4522134,0.285033333,0,0.666666667,-1
2021/3/4,50349.37,51773.88,47500,48374.09,82649.71683,48377.36,48670.29641,48377.36,51939.9164,44814.8036,47.46849236,47.5673016,-0.0373,0.125,0,-0.333333333
2021/3/5,48374.09,49448.93,46300,48751.71,78192.49637,49100.57,48697.43428,49100.57,50618.75725,47582.38275,49.93067009,-65.92350732,-0.21986,-0.039393939,-0.2,0.2
2021/3/6,48746.81,49200,47070,48882.2,44399.23424,48959.604,48759.02285,48959.604,50399.82641,47519.38159,50.92424088,-54.29885225,0,-0.075,0,-1
2021/3/7,48882.2,51450.03,48882.2,50971.75,55235.02803,49465.824,49496.59857,49465.824,51483.92718,47447.72082,64.87571453,86.06886029,0,0,0,0
2021/3/8,50959.11,52402.78,49274.67,52375.17,66987.35966,49870.984,50456.12238,49870.984,52963.39963,46778.56837,71.6435504,110.9512965,0.1151125,0.136805556,0.375,-1
2021/3/9,52375.18,54895,51789.41,54884.5,71656.73708,51173.066,51932.24825,51173.066,55766.22234,46579.90966,80.17929686,131.5510653,0.0872,0.081746032,-0.142857143,-0.428571429
2021/3/10,54874.67,57387.69,53005,55851.59,84749.23894,52593.042,53238.6955,52593.042,57677.55332,47508.53068,82.68954808,106.9686679,-0.17606,0.1,0,0.2
2021/3/11,55851.59,58150,54272.82,57773.16,81914.81286,54371.234,54750.18367,54371.234,59234.87538,49507.59262,86.83170833,99.25995313,0.17152,0.07,0,-0.6
2021/3/12,57773.15,58081.51,54962.84,57221.72,73405.40605,55621.228,55574.02911,55621.228,59450.07778,51792.37822,79.96759283,72.63543982,0.099366667,0.210858586,0,-1
2021/3/13,57221.72,61844,56078.23,61188.39,83245.09135,57383.872,57445.48274,57383.872,61696.3603,53071.3837,88.29058241,144.1120612,-0.128,0,1,-1
2021/3/14,61188.38,61724.79,58966.78,58968.31,52601.05275,58200.634,57953.09183,58200.634,61797.85812,54603.40988,68.40683367,86.97184771,0,0,0,0
2021/3/15,58976.08,60633.43,54600,55605.2,102771.4273,58151.356,57170.46122,58151.356,61880.28668,54422.42532,47.95605676,-49.27073981,-0.05435,0.0625,0,0
2021/3/16,55605.2,56938.29,53271.34,56900.75,77986.69436,57976.874,57080.55748,57976.874,61839.50713,54114.24087,54.50534122,-87.48880146,0.032942857,0.067099567,-0.142857143,-0.428571429
2021/3/17,56900.74,58974.73,54123.69,58912.97,70421.62084,58315.124,57691.36165,58315.124,62150.10731,54480.14069,63.43806867,-25.63646724,0.00811,0.111136364,-0.1,0
2021/3/18,58912.97,60129.97,57023,57648.16,66580.40668,57607.078,57676.9611,57607.078,60147.37861,55066.77739,54.95943666,36.75313792,-0.0903,-0.070138889,0,-0.5
2021/3/19,57641,59468,56270.74,58030.01,52392.65296,57419.418,57794.64407,57419.418,59649.4398,55189.3962,57.12209024,62.92804589,0.2203,0.125,0.2,-1
2021/3/20,58030.01,59880,57820.17,58102.28,44476.94178,57918.834,57897.18938,57918.834,59228.51438,56609.15362,57.60369023,82.42230426,0,0,0,0
2021/3/21,58100.02,58589.1,55450.11,57351.56,48564.47027,58008.996,57715.31292,58008.996,59063.03099,56954.96101,50.27192829,-97.28247325,0,0,0,0
2021/3/22,57351.56,58430.73,53650,54083.25,62581.62617,57043.052,56504.62528,57043.052,60052.07986,54034.02414,29.70014648,-143.6937662,0.206366667,0.25,0.166666667,-1
2021/3/23,54083.25,55830.9,53000,54340.89,59789.36543,56381.598,55783.38019,56381.598,59966.6478,52796.5482,32.42493559,-106.4569194,0.105025,0.095170455,0,0
2021/3/24,54342.8,57200,51700,52303.65,83537.46502,55236.326,54623.47012,55236.326,59564.82557,50907.82643,23.44358848,-87.36628143,0.119683333,-0.016666667,0,-0.333333333
2021/3/25,52303.66,53287,50427.56,51293.78,87400.53454,53874.626,53513.57342,53874.626,58019.86209,49729.38991,20.00936229,-129.5590694,0.087783333,0.111363636,0,-0.666666667
2021/3/26,51293.78,55073.46,51214.6,55025.59,63813.77469,53409.432,54017.57894,53409.432,56185.37848,50633.48552,52.29160415,-1.482581488,0.1757,0.107954545,0.125,-0.75
2021/3/27,55025.59,56700.36,53950,55817.14,50105.47506,53756.21,54617.43263,53756.21,57147.26893,50365.15107,56.90307679,123.8810383,0,0,0,1
2021/3/28,55817.14,56559.75,54691.84,55777.63,39050.38751,54043.558,55004.16509,54043.558,57807.12488,50279.99112,56.5619562,88.48420853,0,0,0,0
2021/3/29,55777.65,58405.82,54800.01,57635.47,67857.9374,55109.922,55881.26672,55109.922,59295.08012,50924.76388,67.87976185,93.63716483,-0.09176,0.16,0,-0.2
2021/3/30,57635.46,59368,57071.35,58746.57,55122.44312,56600.48,56836.36782,56600.48,59349.71826,53851.24174,73.11621516,120.6883471,-0.03076,0.2,0,-1
2021/3/31,58746.57,59800,56769,58740.55,60975.54267,57343.472,57471.09521,57343.472,59994.86021,54692.08379,73.03557594,84.53660488,0.029214286,0.056190476,0,-0.428571429
2021/4/1,58739.46,59490,57935.45,58720.44,47415.61722,57924.132,57887.54347,57924.132,60233.73727,55614.52673,72.7007669,68.13333246,-0.162157143,0.136309524,0.142857143,-0.428571429
2021/4/2,58720.45,60200,58428.57,58950.01,47382.41878,58558.608,58241.69898,58558.608,59496.69179,57620.52421,74.37689625,102.54791,0.066983333,0.136363636,-0.166666667,-0.333333333
2021/4/3,58950.01,59791.72,56880,57051.94,47409.85211,58441.902,57845.11266,58441.902,59841.83478,57041.96922,45.50304777,-122.0414888,0,0,0,0
2021/4/4,57051.95,58492.85,56388,58202.01,41314.08197,58332.99,57964.07844,58332.99,59705.6316,56960.3484,57.88580125,-98.46211496,0,0,0,0
2021/4/5,58202.01,59272,56777.77,59129.99,54258.01579,58410.878,58352.71562,58410.878,59905.92378,56915.83222,65.73786459,1.802395014,0.10212,0.033333333,0.2,-0.6
2021/4/6,59129.99,59495.24,57413.02,57991.15,54201.00073,58265.02,58232.19375,58265.02,59753.08519,56776.95481,51.11748001,0.366766604,-0.15906,0.262272727,0.2,-0.2
2021/4/7,57990.03,58655,55473,55953.45,71228.40566,57665.708,57472.6125,57665.708,59828.33468,55503.08132,34.13683969,-152.3780052,0.173742857,0.135714286,-0.142857143,0.428571429
2021/4/8,55953.44,58153.31,55700,58077.52,44283.14702,57870.824,57674.24833,57870.824,59954.80247,55786.84553,54.03300348,-45.35006111,-0.0598125,0.088068182,-0.25,0.25
2021/4/9,58077.52,58894.9,57654,58142.54,40831.88491,57858.93,57830.34556,57858.93,59935.8789,55781.9811,54.55825813,47.32671102,0.010783333,0.104545455,0,0.333333333
2021/4/10,58142.55,61500,57900.01,59769.13,69906.42412,57986.758,58476.60704,57986.758,60410.59239,55562.92361,66.52113534,132.7346955,0,0.034090909,0,-1
2021/4/11,59769.13,60699,59232.52,60002.43,41156.71539,58389.014,58985.21469,58389.014,61300.7257,55477.3023,68.03006529,90.59204745,0,0,0,0
2021/4/12,59998.8,61300,59350.59,59860,56375.03712,59170.324,59276.80979,59170.324,60908.64101,57432.00699,65.76797681,69.09202234,-0.034233333,0.066666667,0,-1
2021/4/13,59860.01,63777.77,59805.15,63575,82848.68875,60269.82,60709.53986,60269.82,63840.77789,56698.86211,83.57480543,161.53765,0.019671429,0.048051948,0,-0.714285714
2021/4/14,63575.01,64854,61301,62959.53,82616.34399,61233.218,61459.53658,61233.218,64580.84002,57885.59598,75.44732485,99.77322708,0.0222375,-0.058295455,-0.125,-1
2021/4/15,62959.53,63800,62020,63159.98,51649.70034,61911.388,62026.35105,61911.388,65170.52922,58652.24678,76.3823565,65.08862362,0.07815,0.175,0.166666667,0
2021/4/16,63158.74,63520.61,60000,61334.8,91764.13988,62177.862,61795.83403,62177.862,64950.70069,59405.02331,53.28574789,-30.71761465,-0.091242857,0.142857143,-0.142857143,0.142857143
2021/4/17,61334.81,62506.05,59580.91,60006.66,58912.25613,62207.194,61199.44269,62207.194,64882.73134,59531.65666,41.79127725,-122.1341546,0,0,0,-1
2021/4/18,60006.67,60499,50931.3,56150.01,124882.1318,60722.196,59516.29846,60722.196,65840.05606,55604.33594,23.43891916,-161.9931394,0,0,0,1
2021/4/19,56150.01,57526.81,54221.58,55633.14,78229.04227,59256.918,58221.91231,59256.918,65115.1255,53398.7105,21.8327345,-84.10759775,-0.056,-0.05,-0.25,0
2021/4/20,55633.14,57076.24,53329.96,56425,72744.48215,57909.922,57622.94154,57909.922,62523.99781,53295.84619,30.90067739,-59.26676065,-0.11194,-0.110555556,-0.4,0.2
2021/4/21,56425,56757.91,53536.02,53787.63,66984.75691,56400.488,56344.50436,56400.488,60448.56571,52352.41029,20.83707795,-73.49459444,0.083485714,0.120634921,0.142857143,-0.714285714
2021/4/22,53787.62,55521.48,50500,51690.96,104656.6313,54737.348,54793.32291,54737.348,58295.85,51178.846,15.74232394,-152.7971184,-0.11679,0.123636364,0,-0.2
2021/4/23,51690.95,52131.85,47500,51125.14,132230.7807,53732.374,53570.59527,53732.374,57911.48775,49553.26025,14.54284148,-124.0483145,0.039316667,0.066666667,-0.166666667,0
2021/4/24,51110.56,51166.22,48657.14,50047.84,55361.51257,52615.314,52396.34351,52615.314,57136.81851,48093.80949,12.31046303,-87.4286818,0.6369,0,1,-1
2021/4/25,50047.84,50567.91,46930,49066.77,58255.645,51143.668,51286.48568,51143.668,54344.26184,47943.07416,10.47931018,-84.89524659,0,0,0,0
2021/4/26,49066.76,54356.62,48753.44,54001.39,86310.80212,51186.42,52191.45378,51186.42,54529.67021,47843.16979,53.74134492,78.33367574,0.1546,0.058549784,-0.285714286,-0.142857143
2021/4/27,54001.38,55460,53222,55011.97,54064.03468,51850.622,53131.62586,51850.622,56424.11985,47277.12415,58.8340514,123.6493072,0.145571429,0,0.428571429,-0.142857143
2021/4/28,55011.97,56428,53813.16,54846.22,55130.45902,52594.838,53703.15724,52594.838,57640.55691,47549.11909,57.53542619,87.11058486,-0.056575,0.175,0,-0.5
2021/4/29,54846.23,55195.84,52330.94,53555,52486.01946,53296.27,53653.77149,53296.27,57659.64275,48932.89725,47.35670397,28.79672009,-0.096,0.077272727,0,-0.2
2021/4/30,53555,57963,53013.01,57694.27,68578.91005,55021.77,55000.60433,55021.77,57901.45883,52142.08117,69.19482101,114.5175555,0.180116667,0.048214286,-0.333333333,-0.666666667
2021/5/1,57697.25,58458.07,56956.14,57800.37,42600.35184,55781.566,55933.85955,55781.566,59147.12717,52416.00483,69.59889705,124.5597125,0,0.166666667,0,-1
2021/5/2,57797.35,57911.02,56035.25,56578.21,36812.87886,56094.814,56148.64303,56094.814,59406.67083,52782.95717,58.54207827,50.54176959,0,0,0,0
2021/5/3,56578.21,58981.44,56435,57169.39,57649.93129,56559.448,56488.89202,56559.448,59686.97705,53431.91895,62.17540002,64.72613473,-0.020375,0.109848485,0.25,-0.5
2021/5/4,57169.39,57200,53046.69,53200.01,85324.6259,56488.45,55392.59802,56488.45,59889.70974,53087.19026,35.82471071,-143.2936975,-0.057666667,0.104166667,0,-0.666666667
2021/5/5,53205.05,58069.82,52900,57436.11,77263.92344,56436.818,56073.76868,56436.818,59770.45721,53103.17879,59.00291923,-27.62450228,-0.022157143,-0.035064935,0,-0.142857143
2021/5/6,57436.11,58360,55200,56393.68,70181.67191,56155.48,56180.40578,56155.48,59206.81014,53104.14986,53.10329671,26.45167221,0.04746,0.05,0,-1
2021/5/7,56393.68,58650,55241.63,57314.75,74542.74783,56302.788,56558.52052,56302.788,59489.63315,53115.94285,57.76726589,54.45301736,0.15565,0.1,0,-1
2021/5/8,57315.49,59500,56900,58862.05,69709.90603,56641.32,57326.36368,56641.32,60427.69356,52854.94644,65.06330395,125.3163022,0,0.2,0,1
2021/5/9,58866.53,59300,56235.66,58240.84,69806.11991,57649.486,57631.18912,57649.486,59335.81627,55963.15573,59.87244958,61.21403423,0,0,0,0
2021/5/10,58240.83,59500,53400,55816.14,89586.34925,57325.492,57026.17275,57325.492,59578.56189,55072.42211,43.09685566,-93.39807954,0.095316667,0.158030303,0.333333333,-1
2021/5/11,55816.14,56862.43,54370,56670.02,64329.54055,57380.76,56907.45517,57380.76,59551.75094,55209.76906,49.34462842,-91.9057073,-0.027314286,0.169480519,-0.142857143,-0.142857143
2021/5/12,56670.02,58000.01,48600,49631.32,99842.78984,55844.074,54482.07678,55844.074,62424.89132,49263.25668,23.15188628,-160.3911324,0.027175,0.073295455,-0.125,-0.5
2021/5/13,49537.15,51367.19,46000,49670.97,147332.0021,54005.858,52878.37452,54005.858,61285.29695,46726.41905,23.43805016,-117.8479169,-0.07955,0.125,-0.25,0
